queue_name,queue_slug,scenario_id,replication,seed,lambda_rate,mu_rate,rho,K,N,p_high,servers,service_distribution,sim_time,warmup_time,measured_time,arrivals_total,arrivals_high,arrivals_low,accepted_total,accepted_high,accepted_low,served_total,served_high,served_low,dropped_total,dropped_high,dropped_low,replaced_low,loss_probability_total,loss_probability_high,loss_probability_low,replacement_probability_low,throughput_total,throughput_high,throughput_low,server_utilization,mean_system_occupancy,mean_queue_occupancy,mean_waiting_time,mean_system_time,mean_service_time,p50_system_time,p95_system_time,p99_system_time,mean_waiting_time_high,mean_waiting_time_low,mean_system_time_high,mean_system_time_low,little_law_error_abs,little_law_error_rel,mean_residence_time_admitted,departed_admitted_total,admitted_departure_rate,little_law_error_admitted
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,0,5474031,200.0,250.0,0.8,5,6,0.3,1,exponential,1000.0,100.0,900.0,179925,54212,125713,168088,50616,117472,168088,50616,117472,11837,3596,8241,0,0.06578852299569266,0.06633217737770235,0.06555407953035883,0.0,186.76444444444445,56.24,130.52444444444444,0.7455275669453599,2.1306062665847487,1.3850786996393885,0.007416006217436938,0.011407660133223144,0.003991653915786051,0.009160725935856817,0.029856165152182253,0.0407892352549567,0.007419578299294832,0.007414467089003692,0.011409738587745162,0.01140676457467215,6.095939229089353e-05,2.8611289306216242e-05,0.011407660133223144,168088,186.76444444444445,6.095939229089353e-05
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,1,5475031,200.0,250.0,0.8,5,6,0.3,1,exponential,1000.0,100.0,900.0,179656,53979,125677,167934,50409,117525,167934,50409,117525,11722,3570,8152,0,0.06524691632898429,0.06613683098982938,0.06486469282366703,0.0,186.59333333333333,56.01,130.58333333333334,0.7417216099222113,2.126975650793447,1.3852540408712128,0.007423873431851124,0.011398882164079692,0.003975008732228379,0.009118074981643076,0.029794704108493875,0.04081506818556,0.007424700309150251,0.007423518766394815,0.011392007467302543,0.011401830869375002,2.0231523937042084e-05,9.511873786375936e-06,0.011398882164079692,167934,186.59333333333333,2.0231523937042084e-05
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,2,5476031,200.0,250.0,0.8,5,6,0.3,1,exponential,1000.0,100.0,900.0,179747,53603,126144,167845,50055,117790,167842,50055,117787,11902,3548,8354,0,0.066215291493043,0.06619032516836744,0.06622590055809234,0.0,186.4911111111111,55.61666666666667,130.87444444444444,0.7467275816181796,2.1420608942040937,1.3953333125859118,0.007481947141588927,0.01148599070136913,0.004004043559780107,0.009255506903400601,0.02989363084482192,0.041015322391566536,0.007453727733707728,0.007493939317818057,0.011477283040841333,0.011489691126269465,2.5726093874300915e-05,1.200997317298943e-05,0.01148599070136913,167842,186.4911111111111,2.5726093874300915e-05
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,3,5477031,200.0,250.0,0.8,5,6,0.3,1,exponential,1000.0,100.0,900.0,179693,53792,125901,168245,50368,117877,168245,50368,117877,11448,3424,8024,0,0.06370865865670894,0.06365258774538965,0.06373261530885378,0.0,186.9388888888889,55.964444444444446,130.97444444444446,0.7442514349633462,2.1252949003737096,1.3810434654103487,0.007387581426032655,0.011368770901267018,0.003981189475234255,0.009107386945004237,0.02964540375294291,0.0403962925610358,0.0074138332308167736,0.007376364217388377,0.01139878611129274,0.011355945616448393,2.9500058521314543e-05,1.3880454197733822e-05,0.011368770901267018,168245,186.9388888888889,2.9500058521314543e-05
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,4,5478031,200.0,250.0,0.8,5,6,0.3,1,exponential,1000.0,100.0,900.0,180358,54325,126033,168284,50709,117575,168280,50706,117574,12074,3616,8458,0,0.06694463234234134,0.06656235618959963,0.06710940785349868,0.0,186.9777777777778,56.34,130.63777777777779,0.7472195567439751,2.1504004833160963,1.4031809265721127,0.007504278735316291,0.011500560477944025,0.003996281742627725,0.009246212453000169,0.02994333482173345,0.040880702348464394,0.007483012609648641,0.007513450152195073,0.011458820070644015,0.011518561814060534,5.124195118444419e-05,2.3829027003111923e-05,0.011500560477944025,168280,186.9777777777778,5.124195118444419e-05
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,5,5479031,200.0,250.0,0.8,5,6,0.3,1,exponential,1000.0,100.0,900.0,179454,53785,125669,167799,50338,117461,167793,50337,117456,11655,3447,8208,0,0.06494700591795112,0.06408850051129497,0.06531443713246704,0.0,186.43666666666667,55.93,130.50666666666666,0.7445272919306983,2.12071810306363,1.3761908111329724,0.007381165244897451,0.011374505324959422,0.00399334008006181,0.009115366133983116,0.02950653226891973,0.040595540563047,0.0073460588821840705,0.007396210444630906,0.011341282702834387,0.011388743227917934,9.324529594545439e-05,4.396873672684287e-05,0.011374505324959422,167793,186.43666666666667,9.324529594545439e-05
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,6,5480031,200.0,250.0,0.8,5,6,0.3,1,exponential,1000.0,100.0,900.0,180106,53975,126131,168110,50395,117715,168108,50395,117713,11996,3580,8416,0,0.06660522136963788,0.06632700324224178,0.06672427872608637,0.0,186.78666666666666,55.99444444444445,130.79222222222222,0.7446675824422554,2.135573420370461,1.390905837928182,0.007446441157498842,0.011433115334872675,0.003986674177373815,0.009145488578326422,0.029861003068407388,0.040572505453818596,0.007440083266125955,0.007449163082313663,0.011436301886858399,0.011431751116075188,1.9917354043830215e-05,9.326466537673579e-06,0.011433115334872675,168108,186.78666666666666,1.9917354043830215e-05
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,7,5481031,200.0,250.0,0.8,5,6,0.3,1,exponential,1000.0,100.0,900.0,179111,53884,125227,167600,50469,117131,167600,50469,117131,11511,3415,8096,0,0.06426740959516725,0.06337688367604484,0.06465059452035105,0.0,186.22222222222223,56.07666666666667,130.14555555555555,0.7438289180203951,2.1174349245038213,1.3736060064834197,0.007375967938186741,0.01137018873858048,0.003994220800393766,0.009100928742668657,0.0297751460918235,0.04036526073901429,0.00735328313744473,0.007385742286639833,0.011363861196726686,0.011372915127920739,5.311051927847643e-05,2.5082480062957222e-05,0.01137018873858048,167600,186.22222222222223,5.311051927847643e-05
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,8,5482031,200.0,250.0,0.8,5,6,0.3,1,exponential,1000.0,100.0,900.0,180365,54374,125991,168789,50903,117886,168787,50903,117884,11576,3471,8105,0,0.06418096637374214,0.0638356567477103,0.06432999182481289,0.0,187.54111111111112,56.55888888888889,130.98222222222222,0.7491183298545636,2.146978756325673,1.397860426471141,0.007453618861880118,0.011448021672629899,0.003994402810749931,0.00926089038301825,0.029599558807615257,0.04049977287391975,0.007418387448118291,0.007468831992200691,0.011423362791546834,0.011458669521564189,4.05181658091891e-06,1.8872178259710243e-06,0.011448021672629899,168787,187.54111111111112,4.05181658091891e-06
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,9,5483031,200.0,250.0,0.8,5,6,0.3,1,exponential,1000.0,100.0,900.0,179976,54089,125887,167843,50400,117443,167838,50400,117438,12133,3689,8444,0,0.06741454416144375,0.06820240714378155,0.06707602850175157,0.0,186.48666666666668,56.0,130.48666666666668,0.7464473774114571,2.131041988734482,1.38459461132303,0.007424309068532709,0.011426918520797653,0.004002609452265105,0.009177379121354079,0.029860312336538186,0.040339101379547736,0.00739357260757164,0.007437500008708945,0.011390168508671368,0.011442690252359406,7.404351933049114e-05,3.474521840579117e-05,0.011426918520797653,167838,186.48666666666668,7.404351933049114e-05
