queue_name,queue_slug,scenario_id,metric,n,mean,std,ci95_low,ci95_high
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,lambda_rate,30,200.0,0.0,200.0,200.0
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,mu_rate,30,250.0,0.0,250.0,250.0
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,rho,30,0.8000000000000004,3.387607712450221e-16,0.8000000000000003,0.8000000000000005
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,K,30,5.0,0.0,5.0,5.0
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,N,30,6.0,0.0,6.0,6.0
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,p_high,30,0.3,0.0,0.3,0.3
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,servers,30,1.0,0.0,1.0,1.0
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,sim_time,30,1000.0,0.0,1000.0,1000.0
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,warmup_time,30,100.0,0.0,100.0,100.0
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,measured_time,30,900.0,0.0,900.0,900.0
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,arrivals_total,30,180052.96666666667,430.40273708696833,179898.9490252292,180206.98430810415
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,arrivals_high,30,54030.8,229.2483068790183,53948.7645469543,54112.83545304571
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,arrivals_low,30,126022.16666666667,331.2434341140638,125903.63272608537,126140.70060724797
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,accepted_total,30,168165.8,320.6038913868854,168051.0733708868,168280.52662911318
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,accepted_high,30,50481.833333333336,220.8191775987817,50402.81420546228,50560.85246120439
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,accepted_low,30,117683.96666666666,250.62659177698433,117594.28109261976,117773.65224071356
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,served_total,30,168163.7,320.18939976854006,168049.12169480752,168278.2783051925
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,served_high,30,50481.23333333333,220.63242693695764,50402.28103332835,50560.18563333831
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,served_low,30,117682.46666666666,250.66638542415134,117592.766852646,117772.16648068732
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,dropped_total,30,11887.166666666666,223.13442420291815,11807.319038438647,11967.014294894685
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,dropped_high,30,3548.9666666666667,89.54039093724911,3516.925049276214,3581.0082840571195
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,dropped_low,30,8338.2,163.95213767522478,8279.530481018137,8396.869518981865
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,replaced_low,30,0.0,0.0,0.0,0.0
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,loss_probability_total,30,0.06601878102179405,0.001135568238325146,0.06561242314651222,0.06642513889707588
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,loss_probability_high,30,0.06568332592873956,0.0015982900541869013,0.06511138517821154,0.06625526667926758
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,loss_probability_low,30,0.06616274865105297,0.0011885729823365898,0.0657374232717239,0.06658807403038204
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,replacement_probability_low,30,0.0,0.0,0.0,0.0
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,throughput_total,30,186.84855555555552,0.35576599974282247,186.72124632756388,186.97586478354717
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,throughput_high,30,56.09025925925926,0.24514714104106408,56.00253448147595,56.17798403704258
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,throughput_low,30,130.75829629629632,0.2785182060268345,130.65862983627338,130.85796275631927
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,server_utilization,30,0.7465521971951968,0.001976749876034978,0.7458448263367322,0.7472595680536614
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,mean_system_occupancy,30,2.140637397630636,0.012185605565803106,2.136276834681072,2.1449979605802
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,mean_queue_occupancy,30,1.394085200435434,0.0104901990433567,1.3903313309182406,1.3978390699526275
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,mean_waiting_time,30,0.007460794315957435,5.061058378121462e-05,0.00744268355114559,0.00747890508076928
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,mean_system_time,30,0.01145620989318037,5.704520268687368e-05,0.01143579652956512,0.01147662325679562
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,mean_service_time,30,0.003995415577222908,8.960651315288692e-06,0.003992209049330764,0.0039986221051150515
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,p50_system_time,30,0.009215534558836206,7.216450429068908e-05,0.009189710822626762,0.00924135829504565
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,p95_system_time,30,0.0298160661276213,0.00013663336681638173,0.02976717250524067,0.029864959750001932
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,p99_system_time,30,0.04067818797593501,0.00026358112115826727,0.04058386668308497,0.040772509268785055
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,mean_waiting_time_high,30,0.007453467606191208,5.446848346639774e-05,0.0074339763097070145,0.007472958902675402
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,mean_waiting_time_low,30,0.007463939372717399,5.356140484708973e-05,0.007444772670148406,0.0074831060752863915
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,mean_system_time_high,30,0.011452179483824253,6.069123585661371e-05,0.011430461403995517,0.011473897563652989
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,mean_system_time_low,30,0.011457937880054557,5.988214423787186e-05,0.011436509329943195,0.011479366430165918
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,little_law_error_abs,30,5.694672092276439e-05,5.253146929367079e-05,3.814857605822253e-05,7.574486578730625e-05
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,little_law_error_rel,30,2.6626650161999822e-05,2.45788439519667e-05,1.783122381233732e-05,3.542207651166232e-05
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,mean_residence_time_admitted,30,0.01145620989318037,5.704520268687368e-05,0.01143579652956512,0.01147662325679562
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,departed_admitted_total,30,168163.7,320.18939976854006,168049.12169480752,168278.2783051925
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,base,admitted_departure_rate,30,186.84855555555552,0.35576599974282247,186.72124632756388,186.97586478354717
