queue_name,queue_slug,scenario_id,priority,metric,n,mean,std,ci95_low,ci95_high
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_50,baixa,mean_system_time,30,0.007601584829924683,4.250278815726918e-05,0.007586375402515357,0.007616794257334008
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,alta,arrivals,30,47247.066666666666,209.67412043838218,47172.03574628042,47322.097587052915
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,alta,accepted,30,45436.1,190.90028991506318,45367.78720858644,45504.41279141356
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,alta,served,30,45435.566666666666,191.02404313978715,45367.20959073038,45503.92374260295
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,alta,dropped,30,1810.9666666666667,50.99660795571119,1792.7177648780544,1829.215568455279
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,alta,loss_probability,30,0.03832825270849146,0.0010119152428810696,0.037966143489349395,0.038690361927633525
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,alta,throughput,30,50.483962962962956,0.2122489368219854,50.40801065636708,50.55991526955883
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,alta,mean_waiting_time,30,0.006118144003721821,5.587602598295681e-05,0.006098149024616809,0.006138138982826833
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,alta,mean_system_time,30,0.010117423189237718,6.518901729992468e-05,0.010094095598990233,0.010140750779485203
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,baixa,arrivals,30,110248.66666666667,292.0130291534991,110144.17114620685,110353.1621871265
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,baixa,accepted,30,106026.0,282.5277526801265,105924.89874213409,106127.10125786591
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,baixa,served,30,106024.8,282.72765011213716,105923.62720975673,106125.97279024328
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,baixa,dropped,30,4222.666666666667,117.42006329570692,4180.648436651115,4264.684896682219
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,baixa,loss_probability,30,0.0383007886017221,0.0010413443921509055,0.03792814829676323,0.03867342890668097
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,baixa,throughput,30,117.80533333333334,0.3141418334579299,117.69291912195192,117.91774754471476
