queue_name,queue_slug,scenario_id,metric,n,mean,std,ci95_low,ci95_high
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,base,mean_system_time_low,30,0.004758139178304793,2.279428955941633e-05,0.004749982346543114,0.004766296010066471
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,base,little_law_error_abs,30,8.811992847720014e-06,1.1794019165358017e-05,4.591557291916986e-06,1.3032428403523041e-05
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,base,little_law_error_rel,30,9.269200518055396e-06,1.2449710670372235e-05,4.81412877058598e-06,1.3724272265524812e-05
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,base,mean_residence_time_admitted,30,0.004758340540624962,2.048608069228129e-05,0.004751009690798407,0.0047656713904515174
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,base,departed_admitted_total,30,180002.16666666666,538.2558732215294,179809.55427613092,180194.7790572024
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,base,admitted_departure_rate,30,200.00240740740745,0.5980620813572535,199.7883936401455,200.2164211746694
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,base,little_law_error_admitted,30,8.811992847720014e-06,1.1794019165358017e-05,4.591557291916986e-06,1.3032428403523041e-05
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,lambda_rate,30,125.0,0.0,125.0,125.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,mu_rate,30,250.0,0.0,250.0,250.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,rho,30,0.5,0.0,0.5,0.5
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,p_high,30,0.3,0.0,0.3,0.3
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,servers,30,2.0,0.0,2.0,2.0
