queue_name,queue_slug,scenario_id,replication,time,num_in_system,num_in_queue,busy_servers
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,209.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,210.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,211.0,8,7,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,212.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,213.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,214.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,215.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,216.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,217.0,10,9,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,218.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,219.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,220.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,221.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,222.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,223.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,224.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,225.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,226.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,227.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,228.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,229.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,230.0,8,7,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,231.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,232.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,233.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,234.0,5,4,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,235.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,236.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,237.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,238.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,239.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,240.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,241.0,6,5,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,242.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,243.0,13,12,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,244.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,245.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,246.0,12,11,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,247.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,248.0,6,5,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,249.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,250.0,5,4,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,251.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,252.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,253.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,254.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,255.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,256.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,257.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,258.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,259.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,260.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,261.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,262.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,263.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,264.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,265.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,266.0,9,8,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,267.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,268.0,13,12,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,269.0,9,8,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,270.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,271.0,10,9,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,272.0,6,5,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,273.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,274.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,275.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,276.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,277.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,278.0,11,10,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,279.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,280.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,281.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,282.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,283.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,284.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,285.0,10,9,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,286.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,287.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,288.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,289.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,290.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,291.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,292.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,293.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,294.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,295.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,296.0,12,11,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,297.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,298.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,299.0,5,4,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,300.0,11,10,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,301.0,11,10,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,302.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,303.0,8,7,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,304.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,305.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,306.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,307.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,308.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,309.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,310.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,311.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,312.0,5,4,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,313.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,314.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,315.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,316.0,9,8,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,317.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,318.0,10,9,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,319.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,320.0,9,8,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,321.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,322.0,10,9,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,323.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,324.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,325.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,326.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,327.0,5,4,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,328.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,329.0,5,4,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,330.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,331.0,23,22,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,332.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,333.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,334.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,335.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,336.0,6,5,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,337.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,338.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,339.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,340.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,341.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,342.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,343.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,344.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,345.0,5,4,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,346.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,347.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,348.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,349.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,350.0,13,12,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,351.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,352.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,353.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,354.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,355.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,356.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,357.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,358.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,359.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,360.0,10,9,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,361.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,362.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,363.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,364.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,365.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,366.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,367.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,368.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,369.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,370.0,9,8,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,371.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,372.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,373.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,374.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,375.0,12,11,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,376.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,377.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,378.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,379.0,5,4,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,380.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,381.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,382.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,383.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,384.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,385.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,386.0,5,4,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,387.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,388.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,389.0,5,4,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,390.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,391.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,392.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,393.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,394.0,15,14,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,395.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,396.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,397.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,398.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,399.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,400.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,401.0,8,7,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,402.0,9,8,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,403.0,13,12,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,404.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,405.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,406.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,407.0,1,0,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,408.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,409.0,3,2,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,410.0,0,0,0
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,411.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,412.0,2,1,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,413.0,7,6,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,414.0,4,3,1
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,0,415.0,8,7,1
