queue_name,queue_slug,scenario_id,replication,seed,lambda_rate,mu_rate,rho,K,N,p_high,servers,service_distribution,sim_time,warmup_time,measured_time,arrivals_total,arrivals_high,arrivals_low,accepted_total,accepted_high,accepted_low,served_total,served_high,served_low,dropped_total,dropped_high,dropped_low,replaced_low,loss_probability_total,loss_probability_high,loss_probability_low,replacement_probability_low,throughput_total,throughput_high,throughput_low,server_utilization,mean_system_occupancy,mean_queue_occupancy,mean_waiting_time,mean_system_time,mean_service_time,p50_system_time,p95_system_time,p99_system_time,mean_waiting_time_high,mean_waiting_time_low,mean_system_time_high,mean_system_time_low,little_law_error_abs,little_law_error_rel,mean_residence_time_admitted,departed_admitted_total,admitted_departure_rate,little_law_error_admitted
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,10,5484056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180239,54000,126239,180239,54000,126239,180237,53999,126238,0,0,0,0,0.0,0.0,0.0,0.0,200.26333333333332,59.99888888888889,140.26444444444445,0.8002424043123696,3.9986777825134627,3.1984353782011556,0.01597111349633968,0.019967007754729267,0.0039958942583892,0.011124585494371786,0.07002867619939931,0.11014791482219595,0.004195431896581004,0.021008226177983553,0.008178514695547178,0.025009600608725296,1.8252858864364896e-05,4.564723605434302e-06,0.019967007754729267,180237,200.26333333333332,1.8252858864364896e-05
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,11,5485056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180248,54104,126144,180248,54104,126144,180246,54104,126142,0,0,0,0,0.0,0.0,0.0,0.0,200.27333333333334,60.11555555555555,140.15777777777777,0.8000511092393625,4.029516224428931,3.2294651151894858,0.0161230942790061,0.020117602165876918,0.0039945078868707,0.01103444007553378,0.07151994454720523,0.11820771921155832,0.004223379025736149,0.02122704216363519,0.008239737118346798,0.025212178203449894,0.0004969799948737474,0.00012333490354519673,0.020117602165876918,180246,200.27333333333334,0.0004969799948737474
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,12,5486056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180602,54371,126231,180602,54371,126231,180598,54370,126228,0,0,0,0,0.0,0.0,0.0,0.0,200.66444444444446,60.41111111111111,140.25333333333333,0.8037015623660874,4.144187613441458,3.3404860510754433,0.016646900605997446,0.020651989741347923,0.004005089135350324,0.011234159652360631,0.07232892824427209,0.1279230473796835,0.004239343040141844,0.02199118955025389,0.008224405803502713,0.026004904615231663,6.756532151097616e-05,1.6303634828652916e-05,0.020651989741347923,180598,200.66444444444446,6.756532151097616e-05
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,13,5487056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179691,53959,125732,179691,53959,125732,179688,53959,125729,0,0,0,0,0.0,0.0,0.0,0.0,199.65333333333334,59.95444444444445,139.6988888888889,0.7977039336871546,3.921556659076655,3.123852725389497,0.01564582905940006,0.019641127879532348,0.003995298820131674,0.01101273532532332,0.06956584209828662,0.10910461609945861,0.004226703926077588,0.020546564554544216,0.008252495462434652,0.024528776843527788,0.00014000750175657828,3.5702021908193865e-05,0.019641127879532348,179688,199.65333333333334,0.00014000750175657828
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,14,5488056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180173,54087,126086,180173,54087,126086,180169,54085,126084,0,0,0,0,0.0,0.0,0.0,0.0,200.18777777777777,60.09444444444444,140.09333333333333,0.8021198812396866,4.1446591335931835,3.342539252353476,0.016696932223728627,0.020703714930226446,0.004006782706497481,0.01114653360207285,0.0720648027335301,0.12349441285734901,0.004227037111666998,0.022046019158913736,0.008243174904328063,0.02604878890710377,2.8449966552379635e-05,6.864247610083953e-06,0.020703714930226446,180169,200.18777777777777,2.8449966552379635e-05
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,15,5489056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180134,53833,126301,180134,53833,126301,180126,53832,126294,0,0,0,0,0.0,0.0,0.0,0.0,200.14,59.81333333333333,140.32666666666665,0.797523627390185,3.8337541799065487,3.036230552516365,0.0151700310716221,0.01915481131055019,0.003984780238928103,0.01086775001033402,0.06660553618583975,0.10972251166977998,0.004119192622112692,0.01988037942874088,0.008116188306987111,0.02385995291290515,0.00011024421303362786,2.8756202891525812e-05,0.01915481131055019,180126,200.14,0.00011024421303362786
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,16,5490056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179924,53832,126092,179924,53832,126092,179918,53831,126087,0,0,0,0,0.0,0.0,0.0,0.0,199.9088888888889,59.812222222222225,140.09666666666666,0.795654024244173,3.822773032039115,3.02711900779496,0.015141421536598365,0.01912135904126815,0.003979937504669391,0.01080011550405402,0.06657102392259302,0.1080375837131991,0.004143796283684309,0.019836696743318023,0.008129870325099762,0.023814014343401736,0.00024339205368928418,6.366897842204767e-05,0.01912135904126815,179918,199.9088888888889,0.00024339205368928418
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,17,5491056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179365,53623,125742,179365,53623,125742,179364,53623,125741,0,0,0,0,0.0,0.0,0.0,0.0,199.29333333333332,59.58111111111111,139.7122222222222,0.7951626642246452,3.892333524199942,3.097170859975453,0.015540760521779998,0.01953067076872309,0.003989910246943438,0.01080282860624493,0.06937875078010194,0.1131118725085753,0.004153602825501659,0.020396881891480766,0.008151470304526015,0.024383398729306387,1.0444652218666306e-06,2.6833908640481097e-07,0.01953067076872309,179364,199.29333333333332,1.0444652218666306e-06
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,18,5492056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179764,53844,125920,179764,53844,125920,179762,53843,125919,0,0,0,0,0.0,0.0,0.0,0.0,199.73555555555555,59.82555555555555,139.91,0.7961274486118215,3.844481684095242,3.048354235483372,0.015260857527711055,0.019246532014946267,0.003985674487235211,0.010842535093843253,0.0661733380260358,0.11032627384018437,0.004167133452328954,0.020004537078777793,0.00815678801032373,0.023988509686631188,0.00026491957216334683,6.890904780723201e-05,0.019246532014946267,179762,199.73555555555555,0.00026491957216334683
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,19,5493056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180543,54109,126434,180543,54109,126434,180541,54109,126432,0,0,0,0,0.0,0.0,0.0,0.0,200.60111111111112,60.12111111111111,140.48,0.7988409873737085,4.0080908503065205,3.2092498629328503,0.01599659299149203,0.019978445821282775,0.003981852829790129,0.010843170103271405,0.07079931021813479,0.11866478492627285,0.0042089061697202015,0.021041359713835216,0.00818487269843204,0.025025731699101016,0.0003924202840606128,9.790703322770299e-05,0.019978445821282775,180541,200.60111111111112,0.0003924202840606128
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,20,5494056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180439,53927,126512,180439,53927,126512,180429,53923,126506,0,0,0,0,0.0,0.0,0.0,0.0,200.47666666666666,59.91444444444444,140.56222222222223,0.8012668245604201,4.028185274100046,3.22691844953965,0.016093723931189626,0.020090285157025788,0.0039965612258361,0.011120147328483654,0.07080643473766489,0.1181840823506275,0.004192982509788669,0.02116639779382212,0.008188468843975769,0.02516341719067324,0.0005518734367067069,0.0001370029924529733,0.020090285157025788,180429,200.47666666666666,0.0005518734367067069
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,21,5495056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180629,54223,126406,180629,54223,126406,180627,54221,126406,0,0,0,0,0.0,0.0,0.0,0.0,200.69666666666666,60.245555555555555,140.45111111111112,0.8043725027400214,4.059493600977258,3.2551210982372027,0.0162190571110557,0.02022687261484513,0.004007815503789611,0.011169465066473094,0.07123044226290731,0.11850004142109438,0.004206900817001892,0.021371590427669635,0.008217548055081651,0.025378191278159982,2.7690086557008442e-05,6.821069147723868e-06,0.02022687261484513,180627,200.69666666666666,2.7690086557008442e-05
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,22,5496056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180339,53924,126415,180339,53924,126415,180338,53923,126415,0,0,0,0,0.0,0.0,0.0,0.0,200.37555555555556,59.91444444444444,140.4611111111111,0.8017945692825793,3.9605511843937182,3.15875661511116,0.01576402972990997,0.01976543103081186,0.004001401300902279,0.011132896710279283,0.06814985798959582,0.11206990974916904,0.004199029858458189,0.020697142794564676,0.008207286814137458,0.02469561977894934,4.19607997743654e-05,1.0594686906132932e-05,0.01976543103081186,180338,200.37555555555556,4.19607997743654e-05
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,23,5497056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180097,54522,125575,180097,54522,125575,180093,54522,125571,0,0,0,0,0.0,0.0,0.0,0.0,200.10333333333332,60.58,139.52333333333334,0.8000457047984572,3.9957581490015714,3.1957124442030334,0.015970048945697445,0.019968201872493065,0.003998152926795621,0.0110421390725719,0.07073168897259166,0.11209876297135878,0.004231829893460356,0.02106669689121081,0.008221740166462486,0.025068428717355238,5.439364280102055e-05,1.361284661700859e-05,0.019968201872493065,180093,200.10333333333332,5.439364280102055e-05
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,24,5498056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179780,53850,125930,179780,53850,125930,179775,53850,125925,0,0,0,0,0.0,0.0,0.0,0.0,199.75,59.833333333333336,139.91666666666666,0.7992458317060144,4.006849209639583,3.207603377933614,0.016057821983451376,0.02005894353122958,0.00400112154777814,0.01108174990883981,0.07015554766128387,0.11736452073488433,0.004211688630307538,0.021123649111240105,0.008202207804874009,0.025129304610159994,7.523927647401507e-05,1.877766607563025e-05,0.02005894353122958,179775,199.75,7.523927647401507e-05
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,25,5499056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179161,53845,125316,179161,53845,125316,179151,53842,125309,0,0,0,0,0.0,0.0,0.0,0.0,199.05666666666667,59.824444444444445,139.23222222222222,0.7947165449021456,3.857966413609925,3.063249868707745,0.015387972537647749,0.019380295589045436,0.003992323051397969,0.010829330500655487,0.06754827149376297,0.111459382481911,0.004200190385644914,0.02019506992592864,0.00819491251817788,0.024186362154908145,0.00018937463983759173,4.9086648128798146e-05,0.019380295589045436,179151,199.05666666666667,0.00018937463983759173
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,26,5500056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179896,54146,125750,179896,54146,125750,179896,54146,125750,0,0,0,0,0.0,0.0,0.0,0.0,199.88444444444445,60.16222222222222,139.72222222222223,0.8011162181750536,4.0020286524855395,3.200912434310505,0.016012312165954192,0.020019957761617784,0.004007645595663653,0.011054288513236088,0.07053497303478196,0.11402110177760891,0.004224621918442213,0.021087908795312502,0.008245613526663201,0.02508980780492526,0.0003505175033247099,8.758495597152059e-05,0.020019957761617784,179896,199.88444444444445,0.0003505175033247099
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,27,5501056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179739,53616,126123,179739,53616,126123,179732,53614,126118,0,0,0,0,0.0,0.0,0.0,0.0,199.70222222222222,59.57111111111111,140.13111111111112,0.8015592792538888,4.070636693785467,3.2690774145314947,0.0163694700366406,0.020383198723112048,0.004013728686471203,0.011162708249912612,0.07191147074681296,0.11505957970723417,0.004238581743289349,0.02152642974865439,0.008243504079771449,0.025543902100965184,6.661278282837912e-05,1.6364217157987865e-05,0.020383198723112048,179732,199.70222222222222,6.661278282837912e-05
