queue_name,queue_slug,scenario_id,replication,seed,lambda_rate,mu_rate,rho,K,N,p_high,servers,service_distribution,sim_time,warmup_time,measured_time,arrivals_total,arrivals_high,arrivals_low,accepted_total,accepted_high,accepted_low,served_total,served_high,served_low,dropped_total,dropped_high,dropped_low,replaced_low,loss_probability_total,loss_probability_high,loss_probability_low,replacement_probability_low,throughput_total,throughput_high,throughput_low,server_utilization,mean_system_occupancy,mean_queue_occupancy,mean_waiting_time,mean_system_time,mean_service_time,p50_system_time,p95_system_time,p99_system_time,mean_waiting_time_high,mean_waiting_time_low,mean_system_time_high,mean_system_time_low,little_law_error_abs,little_law_error_rel,mean_residence_time_admitted,departed_admitted_total,admitted_departure_rate,little_law_error_admitted
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,19,5491037,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180514,54386,126128,180514,54386,126128,180510,54384,126126,0,0,0,0,0.0,0.0,0.0,0.0,200.56666666666666,60.42666666666667,140.14,0.7984901479962828,3.913626410832913,3.1151362628368595,0.015531347664274555,0.01951251609038066,0.003981168426106391,0.013512591424102993,0.059317822876857905,0.0896218579410459,0.015610030985735632,0.015497420371294757,0.01959185387494782,0.01947830660085565,6.61003055655307e-05,1.6889784212045674e-05,0.01951251609038066,180510,200.56666666666666,6.61003055655307e-05
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,20,5492037,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180373,54072,126301,180373,54072,126301,180369,54072,126297,0,0,0,0,0.0,0.0,0.0,0.0,200.41,60.08,140.33,0.8036606623001356,4.045876463041209,3.2422158007410347,0.016177639451735445,0.02018759019090882,0.004009950739173239,0.014183347021116788,0.060169418750524534,0.09176598158819851,0.016166993039250434,0.016182197539542777,0.020166718050067086,0.02019652625747894,8.15128811728627e-05,2.014715029425071e-05,0.02018759019090882,180369,200.41,8.15128811728627e-05
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,21,5493037,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180046,54107,125939,180046,54107,125939,180043,54107,125936,0,0,0,0,0.0,0.0,0.0,0.0,200.04777777777778,60.11888888888889,139.92888888888888,0.8006737389866215,4.0365177806151795,3.235844041628628,0.016174432073242515,0.020176617528393108,0.004002185455150486,0.014005913235337175,0.060394692134315156,0.09481337923525263,0.016252053478861724,0.01614108290069618,0.020238770468152045,0.020149914209949184,0.000230280987978837,5.7049417466889334e-05,0.020176617528393108,180043,200.04777777777778,0.000230280987978837
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,22,5494037,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179694,54051,125643,179694,54051,125643,179694,54051,125643,0,0,0,0,0.0,0.0,0.0,0.0,199.66,60.056666666666665,139.60333333333332,0.7941856247187622,3.8995451617721377,3.1053595370533236,0.015553131858644959,0.019530735560249993,0.003977603701605272,0.013586268220990405,0.05896335817081138,0.09049999768256425,0.01562641710330618,0.015521604907209507,0.019589284113565978,0.019505548260875773,3.84998126241598e-05,9.872898255309259e-06,0.019530735560249993,179694,199.66,3.84998126241598e-05
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,23,5495037,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179396,54079,125317,179396,54079,125317,179393,54079,125314,0,0,0,0,0.0,0.0,0.0,0.0,199.32555555555555,60.08777777777778,139.23777777777778,0.7953869652826077,3.828994242048787,3.033607276766274,0.015219271455922027,0.019209598196179452,0.003990326740257202,0.013588073733046713,0.0568996761021026,0.08831942704121265,0.015157930167451808,0.01524574316330665,0.01914466656555116,0.019237619308367798,3.040959631972484e-05,7.941927931302796e-06,0.019209598196179452,179393,199.32555555555555,3.040959631972484e-05
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,24,5496037,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179902,54052,125850,179902,54052,125850,179890,54048,125842,0,0,0,0,0.0,0.0,0.0,0.0,199.87777777777777,60.053333333333335,139.82444444444445,0.7974156387234852,3.7985567326942937,3.001141093970828,0.015011948549629377,0.019001362115061846,0.003989413565433087,0.013499259670652464,0.05588877616607417,0.08379018465298918,0.014963603235808072,0.015032712424340764,0.018949318074298185,0.0190237145595183,0.0006066983848764806,0.0001597181317984826,0.019001362115061846,179890,199.87777777777777,0.0006066983848764806
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,25,5497037,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179970,54252,125718,179970,54252,125718,179966,54251,125715,0,0,0,0,0.0,0.0,0.0,0.0,199.9622222222222,60.278888888888886,139.68333333333334,0.8030296120856033,3.9950896540578187,3.192060041972223,0.01596239047284941,0.01997809354245692,0.0040157030696071185,0.014048849759774384,0.05957539827227265,0.09013857289082813,0.015930843996577772,0.0159760040263969,0.019945493972700446,0.019992161547538155,0.00022567354470570677,5.648772975006701e-05,0.01997809354245692,179966,199.9622222222222,0.00022567354470570677
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,26,5498037,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180227,53886,126341,180227,53886,126341,180212,53880,126332,0,0,0,0,0.0,0.0,0.0,0.0,200.23555555555555,59.86666666666667,140.36888888888888,0.8013058854641321,4.138051731604561,3.3367458461404316,0.016662038644381948,0.020663816469492197,0.00400177782511063,0.013928023884204777,0.06219483147890508,0.09784276121294733,0.016818009500964636,0.01659551781234669,0.020826368870189963,0.020594488640046416,0.00042096093775256804,0.00010172925933657607,0.020663816469492197,180212,200.23555555555555,0.00042096093775256804
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,27,5499037,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180314,54198,126116,180314,54198,126116,180304,54195,126109,0,0,0,0,0.0,0.0,0.0,0.0,200.33777777777777,60.21666666666667,140.1211111111111,0.8015975006960324,4.043033875330935,3.241436374634853,0.0161775042433458,0.020178621867413607,0.004001117624068324,0.014002098342416502,0.06004465674309359,0.09532492936412383,0.016241788052221814,0.01614987845119734,0.020239479346855712,0.020152468531027222,0.0004936117952212271,0.0001220894532279484,0.020178621867413607,180304,200.33777777777777,0.0004936117952212271
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,28,5500037,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179705,53601,126104,179705,53601,126104,179702,53601,126101,0,0,0,0,0.0,0.0,0.0,0.0,199.6688888888889,59.556666666666665,140.11222222222221,0.801224652809324,4.15024488797442,3.349020235165158,0.01677279531785606,0.020785527221217195,0.004012731903361181,0.014058564342548152,0.0643963601766188,0.09781081023429279,0.0167879206633276,0.016766366077464956,0.02081580264977457,0.02077265822536432,2.1762744228048803e-05,5.243725325969954e-06,0.020785527221217195,179702,199.6688888888889,2.1762744228048803e-05
