queue_name,queue_slug,scenario_id,replication,time,num_in_system,num_in_queue,busy_servers
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,159.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,160.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,161.0,10,9,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,162.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,163.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,164.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,165.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,166.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,167.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,168.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,169.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,170.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,171.0,9,8,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,172.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,173.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,174.0,11,10,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,175.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,176.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,177.0,14,13,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,178.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,179.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,180.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,181.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,182.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,183.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,184.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,185.0,25,24,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,186.0,9,8,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,187.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,188.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,189.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,190.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,191.0,12,11,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,192.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,193.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,194.0,8,7,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,195.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,196.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,197.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,198.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,199.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,200.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,201.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,202.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,203.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,204.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,205.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,206.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,207.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,208.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,209.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,210.0,37,36,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,211.0,18,17,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,212.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,213.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,214.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,215.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,216.0,8,7,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,217.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,218.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,219.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,220.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,221.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,222.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,223.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,224.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,225.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,226.0,8,7,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,227.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,228.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,229.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,230.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,231.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,232.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,233.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,234.0,8,7,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,235.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,236.0,7,6,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,237.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,238.0,23,22,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,239.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,240.0,10,9,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,241.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,242.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,243.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,244.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,245.0,16,15,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,246.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,247.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,248.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,249.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,250.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,251.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,252.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,253.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,254.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,255.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,256.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,257.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,258.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,259.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,260.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,261.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,262.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,263.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,264.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,265.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,266.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,267.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,268.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,269.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,270.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,271.0,7,6,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,272.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,273.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,274.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,275.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,276.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,277.0,11,10,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,278.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,279.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,280.0,18,17,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,281.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,282.0,8,7,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,283.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,284.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,285.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,286.0,8,7,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,287.0,9,8,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,288.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,289.0,7,6,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,290.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,291.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,292.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,293.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,294.0,9,8,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,295.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,296.0,7,6,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,297.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,298.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,299.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,300.0,7,6,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,301.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,302.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,303.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,304.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,305.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,306.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,307.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,308.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,309.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,310.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,311.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,312.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,313.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,314.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,315.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,316.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,317.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,318.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,319.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,320.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,321.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,322.0,8,7,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,323.0,11,10,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,324.0,8,7,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,325.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,326.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,327.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,328.0,12,11,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,329.0,14,13,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,330.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,331.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,332.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,333.0,7,6,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,334.0,4,3,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,335.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,336.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,337.0,7,6,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,338.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,339.0,9,8,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,340.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,341.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,342.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,343.0,7,6,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,344.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,345.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,346.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,347.0,0,0,0
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,348.0,3,2,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,349.0,1,0,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,350.0,6,5,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,351.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,352.0,7,6,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,353.0,2,1,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,354.0,5,4,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,355.0,13,12,1
Fila M/G/1/∞/∞/∞/FCFS,mg1_buffer_infinito_fcfs,base,0,356.0,0,0,0
